X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_typ,source_nam,source_ava,well_yield,well_depth,reg_name,system_nam,system_add,system_cit,system_sta,system_zip,system_con,system_pop,owner_addr,owner_city,owner_stat,owner_zip,wsw_class,intake_loc,pws_type_d
435697.953897429,306936.523700342,63,NC0103105,Non-Community Transient,ALLEGHANY,SADDLE RIDGE POA_0103105,11616,S01,Groundwater,WELL #1,Permanent,58,188,WINSTON-SALEM REGIONAL OFFICE,SADDLE RIDGE CAMPGROUND,19 CLUB HOUSE LOOP,ENNICE,NC,28623,197,400,227 YORK RD,MOUNT AIRY,NC,27030, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
431260.434897427,297115.644400343,64,NC0103106,Community,ALLEGHANY,AQUA NORTH CAROLINA INC.,11617,OB1,Groundwater,WELL #1,Permanent,48,280,WINSTON-SALEM REGIONAL OFFICE,OLDE BEAU GOLF CLUB,729 OLDE BEAU BOULEVARD,ROARING GAP,NC,28668,202,475,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
431292.647297425,297133.757700343,65,NC0103106,Community,ALLEGHANY,AQUA NORTH CAROLINA INC.,11618,OB2,Groundwater,WELL #2,Permanent,43,220,WINSTON-SALEM REGIONAL OFFICE,OLDE BEAU GOLF CLUB,729 OLDE BEAU BOULEVARD,ROARING GAP,NC,28668,202,475,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
431293.957297424,297167.807700345,66,NC0103106,Community,ALLEGHANY,AQUA NORTH CAROLINA INC.,11619,OB3,Groundwater,WELL #3,Permanent,170,235,WINSTON-SALEM REGIONAL OFFICE,OLDE BEAU GOLF CLUB,729 OLDE BEAU BOULEVARD,ROARING GAP,NC,28668,202,475,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
431248.272797425,296329.361000348,67,NC0103420,Non-Community Transient,ALLEGHANY,"MILES, WAYNE",11642,W01,Groundwater,WELL #1,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,THE PRO STOP,10806 US HWY 21 SOUTH,GLADE VALLEY,NC,28668,3,25,PO BOX 299,ROARING GAP,NC,28668, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
428632.080897425,296427.883900343,68,NC0103421,Non-Community Transient,ALLEGHANY,CAMP CHEERIO_103421,11643,W01,Groundwater,WELL #1,Permanent,30,420,WINSTON-SALEM REGIONAL OFFICE,CAMP CHEERIO,1430 CAMP CHEERIO RD,GLADE VALLEY,NC,28627,10,260,PO BOX 6258,HIGH POINT,NC,27262, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
431375.606597428,307360.77000034,69,NC0103437,Non-Transient Non-Community,ALLEGHANY,ALLEGHANY COUNTY SCHOOLS_MULTIPLE,73238,WL2,Groundwater,WELL #2,Permanent,36,480,WINSTON-SALEM REGIONAL OFFICE,GLADE CREEK ELEM SCHOOL,32 GLADE CREEK SCHOOL RD,ENNICE,NC,28623,1,350,85 PEACHTREE ST,SPARTA,NC,28675, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
403323.60849742,312964.807400342,70,NC0103438,Non-Transient Non-Community,ALLEGHANY,ALLEGHANY COUNTY SCHOOLS_MULTIPLE,11661,PCE,Groundwater,WELL #1,Permanent,14,200,WINSTON-SALEM REGIONAL OFFICE,PINEY CREEK ELEM SCHOOL,559 PINEY CREEK SCHOOL RD,PINEY CREEK,NC,28663,4,200,85 PEACHTREE ST,SPARTA,NC,28675, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
438511.279797425,313006.978100346,71,NC0103443,Non-Community Transient,ALLEGHANY,BLUE RIDGE PARKWAY_MULTIPLE,11666,20G,Groundwater,WELL #1,Permanent,6,115,WINSTON-SALEM REGIONAL OFFICE,CUMBERLAND KNOB MAINTENANCE,-,BLUE RIDGE PKY,NC,28801,5,25,199 HEMPHILL KNOB RD (HEADQUARTERS),ASHEVILLE,NC,28803, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
415449.526797424,300187.623500342,72,NC0103444,Non-Community Transient,ALLEGHANY,BLUE RIDGE PARKWAY_MULTIPLE,11667,21G,Groundwater,WELL #1,Permanent,30,250,WINSTON-SALEM REGIONAL OFFICE,DOUGHTON PARK--CAMPGROUND,-,BLUE RIDGE PKY,NC,28801,10,400,199 HEMPHILL KNOB RD (HEADQUARTERS),ASHEVILLE,NC,28803, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
414241.184697423,299440.041000346,73,NC0103445,Non-Community Transient,ALLEGHANY,BLUE RIDGE PARKWAY_MULTIPLE,11668,22F,Groundwater,WELL #1,Permanent,35,280,WINSTON-SALEM REGIONAL OFFICE,BLUFF`S LODGE & COFFEE SHOP,-,BLUE RIDGE PKY,NC,28801,10,25,199 HEMPHILL KNOB RD (HEADQUARTERS),ASHEVILLE,NC,28803, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
415090.308997425,311074.072900342,74,NC0103449,Non-Community Transient,ALLEGHANY,NEW RIVER COUNTRY CLUB INC_103449,11674,001,Groundwater,WELL #1,Permanent,30,85,WINSTON-SALEM REGIONAL OFFICE,NEW RIVER COUNTRY CLUB,-,SPARTA,NC,28675,1,30,PO BOX 403,SPARTA,NC,28675, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
409283.070897426,296238.018000342,75,NC0103453,Non-Community Transient,ALLEGHANY,"MILLERS CAMPGROUND, INC",68446,W02,Groundwater,WELL #2,Permanent,10,600,WINSTON-SALEM REGIONAL OFFICE,MILLER`S CAMPGROUND,33 CAMPGROUND RD,LAUREL SPRINGS,NC,28644,61,122,33 CAMPGROUND ROAD,LAUREL SPRINGS,NC,28644, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
400546.123297428,310432.217600344,76,NC0103476,Non-Community Transient,ALLEGHANY,RIVER CAMP LLC,11706,W01,Groundwater,WELL #1,Permanent,4,411,WINSTON-SALEM REGIONAL OFFICE,RIVER CAMP LLC,2221 KINGS CREEK ROAD,PINEY CREEK,NC,28663,48,50,139 PEAR TREE LANE,PINEY CREEK,NC,28663, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
400570.459797424,310499.363100342,77,NC0103476,Non-Community Transient,ALLEGHANY,RIVER CAMP LLC,11707,W02,Groundwater,WELL #2,Permanent,4,288,WINSTON-SALEM REGIONAL OFFICE,RIVER CAMP LLC,2221 KINGS CREEK ROAD,PINEY CREEK,NC,28663,48,50,139 PEAR TREE LANE,PINEY CREEK,NC,28663, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
424914.48339743,309584.842600344,78,NC0103481,Non-Transient Non-Community,ALLEGHANY,PIONEER ECLIPSE CORPORATION_103481,11714,WE1,Groundwater,WELL #1,Permanent,80,325,WINSTON-SALEM REGIONAL OFFICE,PIONEER ECLIPSE CORPORATION,1 ECLIPSE RD,SPARTA,NC,28675,1,125,PO BOX 909,SPARTA,NC,28675, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
424878.067597424,309600.140900344,79,NC0103481,Non-Transient Non-Community,ALLEGHANY,PIONEER ECLIPSE CORPORATION_103481,11715,WE2,Groundwater,WELL #2,Permanent,56,285,WINSTON-SALEM REGIONAL OFFICE,PIONEER ECLIPSE CORPORATION,1 ECLIPSE RD,SPARTA,NC,28675,1,125,PO BOX 909,SPARTA,NC,28675, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
388423.274297426,295905.105700344,80,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11734,SP1,Groundwater,SPRING AT MT JEFFERSON,Permanent,100,0,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
386804.492697422,296160.710800342,81,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11735,W10,Groundwater,WELL #10,Permanent,113,500,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385691.659997421,297753.420400342,82,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11736,W3A,Groundwater,WELL #3A,Permanent,20,500,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385689.564397428,297748.588700341,83,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11737,WL3,Groundwater,WELL #3,Permanent,36,260,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
387465.881097423,296040.170200346,84,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11738,WL5,Groundwater,WELL #5,Permanent,50,240,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385818.789897424,296920.868700342,85,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11739,WL7,Groundwater,WELL #7,Permanent,27,252,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385741.010197427,296190.161400344,86,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11740,WL4,Groundwater,WELL# 4,Permanent,36,240,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385884.670297425,296796.325300345,87,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11742,W7A,Groundwater,WELL # 7A,Permanent,37,290,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385943.309797424,296955.038900342,88,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11743,W7B,Groundwater,WELL #7B,Permanent,35,300,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385310.255997422,296850.519400349,89,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,11744,WL8,Groundwater,WELL #8,Permanent,50,200,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
388227.844597424,295560.286100341,90,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,72928,W11,Groundwater,WELL #11,Permanent,45,600,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
385549.863597426,294999.401700344,91,NC0105010,Community,ASHE,WEST JEFFERSON TOWN OF,74583,W12,Groundwater,WELL #12,Permanent,120,360,WINSTON-SALEM REGIONAL OFFICE,"WEST JEFFERSON, TOWN OF",12 EAST FIRST ST,WEST JEFFERSON,NC,28694,705,1321,PO BOX 490,WEST JEFFERSON,NC,28694, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
388945.332697424,298688.801000342,92,NC0105015,Community,ASHE,"JEFFERSON, TOWN OF",11745,W06,Groundwater,WELL #6 WAUGH,Permanent,97,205,WINSTON-SALEM REGIONAL OFFICE,"JEFFERSON, TOWN OF",879 DON WALTERS RD,JEFFERSON,NC,28640,850,1470,PO BOX 67,JEFFERSON,NC,28640, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
388854.280097422,298483.137600342,93,NC0105015,Community,ASHE,"JEFFERSON, TOWN OF",11746,W07,Groundwater,WELL #7 TYSON,Permanent,90,205,WINSTON-SALEM REGIONAL OFFICE,"JEFFERSON, TOWN OF",879 DON WALTERS RD,JEFFERSON,NC,28640,850,1470,PO BOX 67,JEFFERSON,NC,28640, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
389173.96499742,298128.199900342,94,NC0105015,Community,ASHE,"JEFFERSON, TOWN OF",11747,W08,Groundwater,WELL #8 WOODCROFT,Permanent,63,255,WINSTON-SALEM REGIONAL OFFICE,"JEFFERSON, TOWN OF",879 DON WALTERS RD,JEFFERSON,NC,28640,850,1470,PO BOX 67,JEFFERSON,NC,28640, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
393978.284797425,297757.98720034,95,NC0105015,Community,ASHE,"JEFFERSON, TOWN OF",39024,S01,Surface Water,SO FORK NEW RIVER,Permanent,0,0,WINSTON-SALEM REGIONAL OFFICE,"JEFFERSON, TOWN OF",879 DON WALTERS RD,JEFFERSON,NC,28640,850,1470,PO BOX 67,JEFFERSON,NC,28640,WS-IV,Direct Stream,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
384684.28189742,307596.038700342,96,NC0105020,Community,ASHE,"LANSING, TOWN OF",11748,S05,Groundwater,WELL #5,Permanent,7,605,WINSTON-SALEM REGIONAL OFFICE,"LANSING, TOWN OF",173 B ST,LANSING,NC,28643,90,228,PO BOX 266,LANSING,NC,28643, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
384875.180297423,308208.793800341,97,NC0105020,Community,ASHE,"LANSING, TOWN OF",11749,S07,Groundwater,WELL #7,Permanent,35,700,WINSTON-SALEM REGIONAL OFFICE,"LANSING, TOWN OF",173 B ST,LANSING,NC,28643,90,228,PO BOX 266,LANSING,NC,28643, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
384775.67889742,308293.239000341,98,NC0105020,Community,ASHE,"LANSING, TOWN OF",72935,S09,Groundwater,WELL #9,Permanent,2,700,WINSTON-SALEM REGIONAL OFFICE,"LANSING, TOWN OF",173 B ST,LANSING,NC,28643,90,228,PO BOX 266,LANSING,NC,28643, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
390097.278597424,290875.489000347,99,NC0105101,Community,ASHE,CAROLINA WATER SERVICE INC OF NC,11750,W01,Groundwater,WELL #1,Permanent,26,300,WINSTON-SALEM REGIONAL OFFICE,BLUE RIDGE MANOR ASH LAKE-HOLIDAY LN SEC,495 DANIEL DAUGHTERS DRIVE,WEST JEFFERSON,NC,28694,29,46,PO BOX 240908,CHARLOTTE,NC,28224-0908, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
381167.722597422,298729.922600344,100,NC0105102,Community,ASHE,A & D WATER SERVICES INC,11751,WE1,Groundwater,WELL #1,Permanent,45,244,WINSTON-SALEM REGIONAL OFFICE,BUFFALO MEADOWS S/D,125 BUFFALO MEADOWS RD,JEFFERSON,NC,28604,48,120,PO BOX 1407,PISGAH FOREST,NC,28768, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
380748.807997423,286338.318800341,101,NC0105103,Community,ASHE,AQUA NORTH CAROLINA INC.,11753,060,Groundwater,WELL #3,Permanent,15,305,WINSTON-SALEM REGIONAL OFFICE,FLEETWOOD FALLS WATER SYSTEM,3108 RAILROAD GRADE RD,FLEETWOOD,NC,28626,194,492,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
380729.926397423,286264.318700345,102,NC0105103,Community,ASHE,AQUA NORTH CAROLINA INC.,11755,050,Groundwater,WELL #5,Permanent,36,497,WINSTON-SALEM REGIONAL OFFICE,FLEETWOOD FALLS WATER SYSTEM,3108 RAILROAD GRADE RD,FLEETWOOD,NC,28626,194,492,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
380585.766697425,286413.106100343,103,NC0105103,Community,ASHE,AQUA NORTH CAROLINA INC.,11756,080,Groundwater,WELL #6,Permanent,20,455,WINSTON-SALEM REGIONAL OFFICE,FLEETWOOD FALLS WATER SYSTEM,3108 RAILROAD GRADE RD,FLEETWOOD,NC,28626,194,492,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
381626.424797425,286699.131600343,104,NC0105103,Community,ASHE,AQUA NORTH CAROLINA INC.,72101,090,Groundwater,WELL #8,Permanent,170,602,WINSTON-SALEM REGIONAL OFFICE,FLEETWOOD FALLS WATER SYSTEM,3108 RAILROAD GRADE RD,FLEETWOOD,NC,28626,194,492,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
392529.051697421,288259.929900343,105,NC0105104,Community,ASHE,CAROLINA WATER SERVICE INC OF NC,11758,W03,Groundwater,WELL #3,Permanent,100,250,WINSTON-SALEM REGIONAL OFFICE,BLUE RIDGE MANOR-NIKANOR SECT,1306 LAKESIDE DRIVE,WEST JEFFERSON,NC,28694,125,308,PO BOX 240908,CHARLOTTE,NC,28224-0908, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
378356.545197421,289200.885800341,106,NC0105107,Community,ASHE,LAUREL MOUNTAIN HOA INC,11761,W01,Groundwater,WELL 1,Permanent,37,257,WINSTON-SALEM REGIONAL OFFICE,LAUREL MOUNTAIN ESTATES,224 DANCING WIND CT.,TODD,NC,29684,28,70,PO BOX 87,TODD,NC,28684, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
392405.043097425,297649.480400341,107,NC0105108,Community,ASHE,JL GOLF MANAGEMENT LLC,11762,WE1,Groundwater,WELL #1,Permanent,60,405,WINSTON-SALEM REGIONAL OFFICE,JEFFERSON LANDING,148 EAST LANDING DR,JEFFERSON,NC,28640,261,653,PO BOX 110,JEFFERSON,NC,28640, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
392548.731797422,297518.316500342,108,NC0105108,Community,ASHE,JL GOLF MANAGEMENT LLC,11764,WE3,Groundwater,WELL #3,Permanent,145,305,WINSTON-SALEM REGIONAL OFFICE,JEFFERSON LANDING,148 EAST LANDING DR,JEFFERSON,NC,28640,261,653,PO BOX 110,JEFFERSON,NC,28640, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
389663.156797427,290728.568200344,109,NC0105109,Community,ASHE,CAROLINA WATER SERVICE INC OF NC,11765,W02,Groundwater,WELL #2,Permanent,18,265,WINSTON-SALEM REGIONAL OFFICE,BLUE RIDGE MNR ASHE LAKE BEAVER CRK SEC,1095 FRIENDSHIP ROAD,WEST JEFFERSON,NC,28694,20,51,PO BOX 240908,CHARLOTTE,NC,28224-0908, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
384763.304197427,303814.210600341,110,NC0105406,Non-Transient Non-Community,ASHE,ASHE CO BOARD OF EDUCATION,11776,NWO,Groundwater,WELL #1,Permanent,20,118,WINSTON-SALEM REGIONAL OFFICE,ASHE COUNTY MIDDLE SCHOOL,225 NORTHWEST LANE,WARRENSVILLE,NC,28693,1,520,PO BOX 604,JEFFERSON,NC,28640, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
385194.024197425,289948.193500344,111,NC0105413,Non-Community Transient,ASHE,ASHE BAPTIST ASSOCIATION INC_105413,11784,W01,Groundwater,WELL #1,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,ASHE BAPTIST SUMMER CAMP,1418 PAUL GOODMAN RD,FLEETWOOD,NC,28626,1,30,PO BOX 850,JEFFERSON,NC,28640, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
387856.122297423,300942.742000345,112,NC0105414,Non-Community Transient,ASHE,ASHE COUNTY GOVERNMENT,11785,W01,Groundwater,WELL #1,Permanent,30,130,WINSTON-SALEM REGIONAL OFFICE,ASHE COUNTY PARK,527 ASHE PARK RD,JEFFERSON,NC,28640,8,25,626 ASHE CENTRAL SCHOOL RD UNIT 16,JEFFERSON,NC,28640, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
395869.937697421,290495.805800343,113,NC0105420,Non-Community Transient,ASHE,"PROPERTIES OF EDEN, LLC",11792,W01,Groundwater,WELL #1,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,GLENDALE SPRINGS INN INC,7414 HWY 16,GLENDALE SPRINGS,NC,28629,1,25,PO BOX 104,WEST JEFFERSON,NC,28694, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
406409.990697425,292371.083300341,114,NC0105424,Non-Community Transient,ASHE,MORAVIAN CHURCH_0105424&0105426,11796,W07,Groundwater,WELL #7,Permanent,8,405,WINSTON-SALEM REGIONAL OFFICE,HIGGINS LODGE,207 PENDRY DR,LAUREL SPRINGS,NC,28644,3,25,124 PENDRY DR,LAUREL SPRINGS,NC,28644, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
406506.334597428,292450.472100344,115,NC0105424,Non-Community Transient,ASHE,MORAVIAN CHURCH_0105424&0105426,77905,W04,Groundwater,WELL #4,Permanent,10,0,WINSTON-SALEM REGIONAL OFFICE,HIGGINS LODGE,207 PENDRY DR,LAUREL SPRINGS,NC,28644,3,25,124 PENDRY DR,LAUREL SPRINGS,NC,28644, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
406209.666997421,293167.652200339,116,NC0105426,Non-Community Transient,ASHE,MORAVIAN CHURCH_0105424&0105426,11798,008,Groundwater,WELL 8,Permanent,20,325,WINSTON-SALEM REGIONAL OFFICE,LAUREL RIDGE CAMP,207 PENDRY DR,LAUREL RIDGE,NC,28644,6,25,124 PENDRY DR,LAUREL SPRINGS,NC,28644, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
406490.677297425,293122.055800345,117,NC0105426,Non-Community Transient,ASHE,MORAVIAN CHURCH_0105424&0105426,11799,001,Groundwater,WELL 1,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,LAUREL RIDGE CAMP,207 PENDRY DR,LAUREL RIDGE,NC,28644,6,25,124 PENDRY DR,LAUREL SPRINGS,NC,28644, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
396773.854397426,287295.504300341,118,NC0105431,Non-Community Transient,ASHE,MOUNTAIN AIRE SEAFOOD & STEAKS_105431,11805,W01,Groundwater,WELL #1,Permanent,4,505,WINSTON-SALEM REGIONAL OFFICE,MOUNTAIN AIRE SEAFOOD & STEAKS,9930 NC HWY 16,WEST JEFFERSON,NC,28694,1,25,6113 HWY 16TH SOUTH,JEFFERSON,NC,28640, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
